age,workclass,education,marital-status,occupation,relationship,gender,hours-per-week,capital-gain,capital-loss,income
27,Private,Middle/High School,Previously married,Blue collar,Single/Independent,Male,45,0,0,0
60,Private,Some College,Previously married,Blue collar,Single/Independent,Female,30,0,0,0
24,Private,Middle/High School,Single,Blue collar,Single/Independent,Male,40,0,0,0
51,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
42,Government,Postgraduate,Married,White collar,Married/Partnered,Male,55,0,0,1
37,Government,Bachelors,Single,White collar,Child,Female,42,0,0,0
37,Private,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,1
66,Private,Bachelors,Married,Service,Married/Partnered,Male,40,0,0,1
46,Private,Some College,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
67,Private,HS Graduate,Previously married,White collar,Single/Independent,Male,38,0,0,1
37,Private,Bachelors,Single,White collar,Single/Independent,Female,45,0,0,0
39,Private,Some College,Married,Service,Married/Partnered,Male,40,0,0,0
47,Unknown,HS Graduate,Previously married,Unknown,Single/Independent,Female,32,0,0,0
33,Private,HS Graduate,Single,Service,Single/Independent,Female,40,0,0,0
27,Private,HS Graduate,Single,Blue collar,Other family,Male,48,0,0,0
39,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,1
26,Private,Some College,Previously married,White collar,Single/Independent,Female,36,0,0,0
42,Private,Postgraduate,Married,White collar,Single/Independent,Female,40,0,0,0
24,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,40,0,0,0
35,Private,Middle/High School,Married,Service,Married/Partnered,Male,40,0,0,0
42,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
41,Private,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,1
27,Private,Some College,Single,Blue collar,Single/Independent,Female,40,0,0,0
41,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
25,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,40,0,0,0
38,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,1
43,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
23,Private,Some College,Previously married,Blue collar,Other family,Female,40,0,0,0
60,Government,Postgraduate,Previously married,White collar,Single/Independent,Female,25,0,0,0
43,Private,Primary,Previously married,Service,Single/Independent,Female,40,0,0,0
36,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,25,0,0,1
38,Private,HS Graduate,Previously married,Blue collar,Other family,Female,40,0,0,0
58,Private,HS Graduate,Previously married,Service,Single/Independent,Female,35,0,0,0
55,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,29,0,0,0
39,Private,Some College,Previously married,White collar,Single/Independent,Female,35,0,0,0
38,Private,Bachelors,Previously married,White collar,Single/Independent,Female,35,0,0,0
57,Private,Postgraduate,Married,White collar,Married/Partnered,Male,40,0,0,0
35,Government,Some College,Married,Service,Married/Partnered,Male,52,0,0,0
58,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
54,Government,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
23,Private,Bachelors,Single,White collar,Single/Independent,Female,40,0,0,0
60,Government,Some College,Married,Service,Married/Partnered,Male,40,0,0,0
36,Private,Some College,Married,Blue collar,Married/Partnered,Male,50,0,0,0
25,Private,Bachelors,Previously married,White collar,Single/Independent,Female,44,0,0,0
62,Unknown,HS Graduate,Previously married,Unknown,Single/Independent,Female,25,0,0,0
33,Private,Some College,Married,Blue collar,Married/Partnered,Male,50,0,0,1
57,Government,Bachelors,Married,White collar,Married/Partnered,Male,45,0,0,0
46,Private,Some College,Single,Blue collar,Single/Independent,Female,45,0,0,0
26,Private,HS Graduate,Single,Service,Single/Independent,Female,35,0,0,0
40,Private,Some College,Previously married,White collar,Other family,Female,40,0,0,0
39,Private,HS Graduate,Single,Blue collar,Other family,Male,40,0,0,0
39,Private,Some College,Previously married,Service,Single/Independent,Female,40,0,0,0
31,Private,Bachelors,Married,Blue collar,Married/Partnered,Male,36,0,0,0
36,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,0
57,Private,HS Graduate,Married,Service,Married/Partnered,Male,40,0,0,0
24,Private,HS Graduate,Single,Service,Single/Independent,Female,35,0,0,0
30,Private,Some College,Single,White collar,Single/Independent,Male,45,0,0,0
28,Private,Middle/High School,Single,Blue collar,Single/Independent,Male,50,0,0,0
31,Private,Middle/High School,Single,Blue collar,Child,Male,50,0,0,0
33,Private,HS Graduate,Married,White collar,Married/Partnered,Male,44,0,0,1
49,Government,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
21,Private,HS Graduate,Single,Service,Child,Female,35,0,0,0
36,Government,HS Graduate,Married,White collar,Married/Partnered,Male,45,0,0,1
41,Private,Primary,Married,Service,Single/Independent,Female,32,0,0,0
41,Private,HS Graduate,Previously married,White collar,Single/Independent,Male,50,0,0,0
30,Private,HS Graduate,Single,Blue collar,Single/Independent,Female,40,0,0,0
29,Government,Some College,Single,Blue collar,Single/Independent,Male,40,0,0,0
31,Private,Middle/High School,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
64,Unknown,Middle/High School,Married,Unknown,Married/Partnered,Male,50,0,0,0
55,Private,Middle/High School,Married,Blue collar,Other family,Male,40,0,0,0
19,Private,HS Graduate,Single,Service,Single/Independent,Male,35,0,0,0
31,Government,Middle/High School,Married,White collar,Married/Partnered,Female,40,0,0,1
50,Unknown,Some College,Married,Unknown,Married/Partnered,Male,40,0,0,0
36,Government,Some College,Single,White collar,Single/Independent,Female,48,0,0,0
18,Private,Middle/High School,Single,Blue collar,Child,Male,40,0,0,0
32,Private,HS Graduate,Single,Blue collar,Child,Female,30,0,0,0
49,Private,HS Graduate,Previously married,Service,Single/Independent,Female,40,0,0,0
40,Private,HS Graduate,Married,Service,Married/Partnered,Male,45,0,0,0
54,Private,Some College,Married,Blue collar,Married/Partnered,Female,40,0,0,0
52,Private,HS Graduate,Previously married,Service,Single/Independent,Male,38,0,0,0
57,Private,Bachelors,Married,Blue collar,Married/Partnered,Male,50,0,0,1
67,Unknown,Middle/High School,Previously married,Unknown,Single/Independent,Female,35,0,0,0
58,Government,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
41,Private,Some College,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
50,Private,Primary,Previously married,Service,Single/Independent,Male,37,0,0,0
31,Private,Some College,Single,White collar,Single/Independent,Male,40,0,0,0
32,Private,Middle/High School,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
37,Private,Some College,Married,Blue collar,Married/Partnered,Male,45,0,0,0
33,Government,Some College,Married,White collar,Married/Partnered,Male,50,0,0,0
35,Government,HS Graduate,Single,Service,Single/Independent,Female,40,0,0,0
44,Private,Bachelors,Single,White collar,Single/Independent,Female,45,0,0,0
26,Private,Bachelors,Single,Blue collar,Child,Male,40,0,0,0
48,Government,HS Graduate,Previously married,White collar,Single/Independent,Male,40,0,0,0
40,Private,Bachelors,Single,White collar,Single/Independent,Male,40,0,0,0
62,Private,Middle/High School,Married,White collar,Married/Partnered,Male,35,0,0,0
37,Private,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,1
48,Private,HS Graduate,Previously married,Blue collar,Other family,Female,38,0,0,0
45,Private,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,0
35,Private,Some College,Married,White collar,Married/Partnered,Male,45,0,0,0
34,Private,HS Graduate,Married,White collar,Married/Partnered,Male,51,0,0,0
49,Private,Some College,Previously married,Service,Single/Independent,Male,40,0,0,0
38,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,36,0,0,0
29,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,1
52,Private,Primary,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
41,Private,Some College,Married,White collar,Married/Partnered,Female,40,0,0,1
20,Private,Some College,Single,Service,Single/Independent,Male,35,0,0,0
56,Private,Middle/High School,Previously married,White collar,Single/Independent,Female,36,0,0,0
26,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
26,Government,Bachelors,Single,White collar,Child,Female,42,0,0,0
41,Private,Some College,Previously married,White collar,Single/Independent,Female,32,0,0,0
27,Private,Some College,Single,White collar,Child,Male,35,0,0,0
27,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,0
33,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
37,Private,HS Graduate,Single,Blue collar,Single/Independent,Female,30,0,0,0
53,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,45,0,0,0
32,Private,Some College,Single,White collar,Single/Independent,Male,38,0,0,0
18,Private,Middle/High School,Single,White collar,Child,Female,25,0,0,0
40,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
50,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
60,Private,Bachelors,Married,White collar,Married/Partnered,Male,46,0,0,1
28,Private,HS Graduate,Married,White collar,Married/Partnered,Female,40,0,0,0
37,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
25,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,0
26,Private,Bachelors,Single,White collar,Single/Independent,Female,45,0,0,0
47,Private,HS Graduate,Single,White collar,Other family,Female,40,0,0,0
36,Private,Some College,Previously married,Blue collar,Child,Female,30,0,0,0
59,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,48,0,0,0
33,Private,HS Graduate,Married,Service,Married/Partnered,Female,38,0,0,0
33,Private,Middle/High School,Previously married,Blue collar,Single/Independent,Male,35,0,0,0
53,Private,Bachelors,Married,White collar,Married/Partnered,Female,50,0,0,0
55,Private,HS Graduate,Married,White collar,Married/Partnered,Male,50,0,0,0
54,Private,Some College,Previously married,White collar,Single/Independent,Female,35,0,0,0
51,Private,HS Graduate,Previously married,White collar,Single/Independent,Male,40,0,0,0
22,Private,Some College,Single,White collar,Child,Male,50,0,0,0
43,Government,HS Graduate,Married,Service,Married/Partnered,Male,40,0,0,0
26,Government,Some College,Single,White collar,Single/Independent,Female,40,0,0,0
27,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,0
26,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,50,0,0,0
25,Private,HS Graduate,Previously married,Blue collar,Child,Male,35,0,0,0
30,Government,Postgraduate,Single,White collar,Single/Independent,Female,40,0,0,0
47,Private,Some College,Married,White collar,Married/Partnered,Female,48,0,0,1
43,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
46,Unknown,HS Graduate,Married,Unknown,Single/Independent,Male,40,0,0,0
42,Private,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,0
36,Private,Some College,Married,White collar,Married/Partnered,Male,50,0,0,1
37,Private,Some College,Married,Blue collar,Married/Partnered,Male,50,0,0,1
24,Private,Bachelors,Single,White collar,Single/Independent,Female,30,0,0,0
45,Government,Postgraduate,Previously married,White collar,Single/Independent,Female,35,0,0,0
54,Private,Some College,Married,White collar,Married/Partnered,Male,48,0,0,1
63,Government,Postgraduate,Married,White collar,Married/Partnered,Male,48,0,0,0
22,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,43,0,0,0
27,Private,Some College,Single,Service,Single/Independent,Male,25,0,0,0
33,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,33,0,0,0
64,Private,Bachelors,Previously married,White collar,Single/Independent,Female,30,0,0,0
50,Private,Some College,Married,White collar,Married/Partnered,Male,50,0,0,1
44,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
53,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,35,0,0,0
33,Government,HS Graduate,Previously married,Service,Single/Independent,Female,40,0,0,0
34,Government,Middle/High School,Married,Military,Married/Partnered,Male,40,0,0,0
31,Private,Some College,Previously married,Service,Single/Independent,Female,32,0,0,0
53,Government,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
58,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,44,0,0,0
33,Private,Postgraduate,Married,White collar,Married/Partnered,Male,40,0,0,1
23,Private,Some College,Married,White collar,Married/Partnered,Female,40,0,0,0
31,Private,HS Graduate,Single,Blue collar,Child,Male,50,0,0,0
24,Private,HS Graduate,Single,White collar,Child,Male,40,0,0,0
45,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
52,Private,Primary,Previously married,Service,Single/Independent,Female,40,0,0,0
39,Private,Postgraduate,Married,White collar,Married/Partnered,Male,55,0,0,1
28,Private,HS Graduate,Single,White collar,Single/Independent,Male,50,0,0,0
36,Private,Middle/High School,Single,Blue collar,Single/Independent,Male,40,0,0,0
55,Government,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,0
31,Private,Bachelors,Married,White collar,Married/Partnered,Female,50,0,0,1
32,Private,Some College,Single,Service,Other family,Male,40,0,0,0
27,Private,Bachelors,Single,White collar,Child,Female,40,0,0,0
40,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Female,48,0,0,0
33,Private,Postgraduate,Single,White collar,Single/Independent,Male,40,0,0,0
72,Private,Postgraduate,Single,White collar,Single/Independent,Male,30,0,0,0
34,Government,Some College,Married,White collar,Married/Partnered,Female,40,0,0,1
65,Private,HS Graduate,Single,Blue collar,Other family,Male,40,0,0,0
26,Private,Some College,Single,White collar,Other family,Male,40,0,0,0
28,Private,Bachelors,Single,White collar,Single/Independent,Male,50,0,0,0
38,Private,Postgraduate,Single,White collar,Single/Independent,Female,50,0,0,1
34,Private,Some College,Married,White collar,Married/Partnered,Male,28,0,0,0
44,Private,Bachelors,Married,White collar,Married/Partnered,Male,35,0,0,1
50,Government,Bachelors,Married,Service,Married/Partnered,Male,44,0,0,1
47,Private,HS Graduate,Married,Service,Married/Partnered,Female,30,0,0,0
29,Government,Some College,Married,White collar,Married/Partnered,Male,40,0,0,1
37,Government,Some College,Single,Service,Single/Independent,Female,32,0,0,0
68,Private,Some College,Single,White collar,Single/Independent,Female,40,0,0,0
22,Government,Some College,Single,White collar,Single/Independent,Female,40,0,0,0
72,Private,HS Graduate,Married,White collar,Married/Partnered,Male,30,0,0,0
43,Private,HS Graduate,Married,Service,Married/Partnered,Male,40,0,0,1
25,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
41,Private,HS Graduate,Previously married,Service,Single/Independent,Female,40,0,0,0
